epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.655901,0.343556,8.051009,0.146492,0.908042,0.894072,0.816563,0.855410,0.835535,1732,412,310,1834
2,4.558215,0.381892,7.949169,0.028640,0.949530,0.945524,0.866515,0.887541,0.876902,1852,293,241,1902
3,5.214359,0.701665,8.253586,0.718276,0.460458,0.465895,0.474989,0.492063,0.483375,981,1165,1088,1054
4,5.247219,0.728802,8.310304,0.697181,0.488846,0.492490,0.491697,0.496738,0.494205,1040,1102,1080,1066
5,5.231965,0.693699,8.312355,0.696009,0.498562,0.493251,0.504751,0.421175,0.459191,1258,886,1241,903
6,5.228111,0.691399,8.307631,0.695569,0.488263,0.485820,0.490781,0.520727,0.505311,981,1160,1029,1118
7,5.227072,0.699267,8.300735,0.693997,0.496419,0.496018,0.501239,0.660140,0.569819,734,1409,729,1416
8,5.218471,0.694919,8.293156,0.689042,0.497267,0.494713,0.497531,0.611007,0.548461,821,1323,834,1310
9,5.178148,0.694288,8.234467,0.673523,0.496159,0.502751,0.493056,0.496967,0.495003,1050,1095,1078,1065
10,5.174815,0.672547,8.276244,0.640469,0.536169,0.528529,0.520057,0.508166,0.514043,1140,1005,1054,1089
