epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,12.30492877960205,12.452109336853027,0.18767157196998596,7.591251373291016,0.10852038860321045,0.8773679928296698,0.9316029614325069,0.8715860160696667,0.7827681026581118,0.7951582867783985,0.7889145496535797,1666,474,440,1708
2,12.40755844116211,12.217169761657715,0.3398948013782501,7.579712390899658,0.03721314296126366,0.9317529624883096,0.9389130614133572,0.9231423326969944,0.8464317976513098,0.8752919196637086,0.8606199770378875,1807,340,267,1874
3,12.623754501342773,12.337639808654785,0.5237469673156738,7.575459003448486,0.022939316928386688,0.9428987811340752,0.941157902288543,0.9362907012246481,0.8490482514386897,0.8954248366013072,0.8716200863440128,1805,341,224,1918
4,12.264859199523926,12.364175796508789,0.25354549288749695,7.573947906494141,0.016909707337617874,0.9484655956891141,0.9425522374674917,0.9435661826477455,0.8608270342374389,0.9025641025641026,0.8812016385980883,1830,313,209,1936
5,12.48010540008545,12.450973510742188,0.4151506721973419,7.577554702758789,0.017101669684052467,0.9525395742847913,0.9433220455719451,0.9484960698621067,0.85809906291834,0.8965034965034965,0.8768809849521204,1825,318,222,1923
6,12.129074096679688,12.269634246826172,0.14731843769550323,7.578258514404297,0.012293682433664799,0.9525199951704852,0.9461510868785422,0.9460900855345759,0.8590929106120652,0.9095571095571096,0.8836050724637681,1823,320,194,1951
7,12.450203895568848,12.339980125427246,0.3904562294483185,7.581661224365234,0.01302294246852398,0.9597306340172992,0.9471841595523353,0.9548879391133498,0.8777876895628903,0.9196261682242991,0.8982199908717481,1874,274,172,1968
8,12.388884544372559,12.393399238586426,0.33993294835090637,7.585644721984863,0.011033080518245697,0.957479139527821,0.9491575885186685,0.954080967911348,0.8713450292397661,0.9042950513538749,0.8875143184421534,1860,286,205,1937
9,12.800172805786133,12.293497085571289,0.6640657186508179,7.583364009857178,0.006322700995951891,0.962000177517419,0.9471380966558219,0.9589469008528533,0.8777528089887641,0.9117647058823529,0.8944355392718113,1874,272,189,1953
10,12.164007186889648,12.112177848815918,0.1696927547454834,7.585118770599365,0.007770120166242123,0.9654480843468244,0.9507117029214257,0.9627900501671767,0.8818019625334522,0.9225384974335045,0.9017103762827822,1880,265,166,1977
11,12.181310653686523,12.136096954345703,0.18436044454574585,7.58534049987793,0.0058586071245372295,0.9667883834939365,0.9539090664514394,0.9621637150937512,0.8797692990239574,0.9253383107792814,0.9019786217875825,1874,271,160,1983
12,12.284377098083496,12.662689208984375,0.26254814863204956,7.586175441741943,0.006285656709223986,0.9697106750769839,0.9541256102416574,0.967625965368833,0.8879464285714286,0.9272727272727272,0.9071835803876853,1892,251,156,1989
13,12.168021202087402,12.151721000671387,0.17478707432746887,7.585958957672119,0.004123724531382322,0.9711743226442247,0.9525867789642841,0.9686305076314783,0.8980054397098821,0.9235431235431235,0.9105952654562169,1918,225,164,1981
14,12.176944732666016,12.400782585144043,0.1818426251411438,7.585992336273193,0.0038720080628991127,0.9757138332189043,0.9558217949637707,0.9729965359737482,0.9053627760252366,0.9361602982292637,0.9205040091638029,1932,210,137,2009
15,12.276571273803711,12.242802619934082,0.2561332583427429,7.586196422576904,0.0067259641364216805,0.9756446536365402,0.9571889247192261,0.9731706337862588,0.9024719101123595,0.9374416433239963,0.9196244561483856,1929,217,134,2008
16,12.116840362548828,12.328923225402832,0.1345163732767105,7.587154865264893,0.0032936297357082367,0.9771765867322554,0.9604813831695245,0.9750146081704123,0.9110609480812641,0.9425502101821579,0.9265381083562901,1950,197,123,2018
17,12.165009498596191,12.192020416259766,0.16942840814590454,7.5873494148254395,0.005750168580561876,0.9769721334816995,0.9611561680590279,0.9749762562294715,0.9090909090909091,0.9379374708352777,0.9232889297197979,1944,201,133,2010
18,12.151981353759766,12.685247421264648,0.16142787039279938,7.587501525878906,0.0030418322421610355,0.9820957740448876,0.9655179835212334,0.9801121224784023,0.920814479638009,0.949160447761194,0.9347726228755168,1969,175,109,2035
19,12.17078685760498,12.361259460449219,0.17406010627746582,7.58786153793335,0.004790046252310276,0.9830127290320784,0.9665117079889807,0.9815398018819301,0.9237749546279492,0.9496268656716418,0.9365225390984361,1976,168,108,2036
20,12.07765007019043,12.454164505004883,0.1042308509349823,7.587916374206543,0.002217571483924985,0.984562956098187,0.9651808037075431,0.9827052644007914,0.9262921348314607,0.9608391608391609,0.9432494279176201,1979,164,84,2061
21,12.008102416992188,12.550217628479004,0.049918439239263535,7.587910175323486,0.0029869971331208944,0.9858262348120361,0.967397230791305,0.9836512385336411,0.93,0.9534016775396086,0.9415554532903819,1988,154,100,2046
22,12.228364944458008,12.271607398986816,0.21952733397483826,7.587739944458008,0.003730545286089182,0.9844256847523296,0.9724047636128846,0.9819994946819925,0.926729986431479,0.9552447552447553,0.940771349862259,1981,162,96,2049
23,12.004252433776855,12.68242359161377,0.047186944633722305,7.587974548339844,0.0026031406596302986,0.9863503116886224,0.9702130712389697,0.9844876113225992,0.9290525370453525,0.9645687645687646,0.9464775846294602,1985,158,76,2069
24,12.201423645019531,12.371451377868652,0.19905847311019897,7.588322162628174,0.0024807285517454147,0.9890532012742967,0.9708591597796143,0.9881262324141071,0.9378120744439401,0.9645191409897292,0.9509781357882624,2009,137,76,2066
25,12.027329444885254,12.247031211853027,0.06383208930492401,7.588324069976807,0.0035005337558686733,0.9888185877979505,0.9714043847566574,0.9872965236730101,0.9397371998187585,0.9673507462686567,0.953344058837049,2011,133,70,2074
26,12.017641067504883,12.024454116821289,0.058576181530952454,7.5879693031311035,0.0013357563875615597,0.9900136727481571,0.9712894975662074,0.9887847720754722,0.9438612505705157,0.9650023331777882,0.9543147208121827,2022,123,75,2068
27,12.209159851074219,12.58426570892334,0.20558449625968933,7.588423252105713,0.0016626104479655623,0.9890476633854979,0.9717307009394404,0.9877740267509996,0.9424131627056673,0.9617537313432836,0.9519852262234534,2018,126,82,2062
28,12.228949546813965,12.189712524414062,0.22053948044776917,7.588016510009766,0.0026466601993888617,0.9908689537247632,0.9734665327498386,0.9903051417793507,0.943155979990905,0.9668997668997669,0.9548802946593001,2018,125,71,2074
29,11.995281219482422,12.058280944824219,0.040675122290849686,7.588142395019531,0.001857010181993246,0.9915364927497451,0.9714434320969941,0.9904529393889472,0.9477272727272728,0.972027972027972,0.9597238204833142,2028,115,60,2085
30,12.082595825195312,12.444911003112793,0.10800490528345108,7.588033676147461,0.0020985067822039127,0.9910925849059723,0.9706295913682278,0.9903594653017777,0.9451052150045746,0.9645191409897292,0.9547134935304991,2026,120,76,2066
