epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,12.517282485961914,12.333497047424316,0.31137561798095703,7.589148044586182,0.1602126508951187,0.8773406846429159,0.9450757575757576,0.8696097006059742,0.7870791628753412,0.8061509785647717,0.7965009208103131,1674,468,416,1730
2,12.415939331054688,12.423323631286621,0.3322638273239136,7.58919095993042,0.040340688079595566,0.9268928924551882,0.9494440060262572,0.9186006385524653,0.8357335733573358,0.8657342657342657,0.850469429814518,1778,365,288,1857
3,12.236838340759277,12.301650047302246,0.20715129375457764,7.589919090270996,0.023397622630000114,0.9416253057876949,0.9466810151555914,0.9356928333315501,0.8527690229626295,0.8838077461502567,0.8680109990834097,1818,327,249,1894
4,12.347600936889648,12.412184715270996,0.29858118295669556,7.588444709777832,0.01838800497353077,0.9440341529591023,0.9495049860104743,0.936312732632219,0.8555555555555555,0.8970177073625349,0.8757961783439491,1817,325,221,1925
5,12.363786697387695,12.086860656738281,0.31552621722221375,7.589014530181885,0.01217016763985157,0.948008063119625,0.9504785341215635,0.943949157626894,0.8561827956989247,0.8921568627450981,0.8737997256515775,1825,321,231,1911
6,12.430492401123047,12.13066577911377,0.36754605174064636,7.589148044586182,0.011333095841109753,0.9542739866866142,0.9528880885850285,0.9512216568860747,0.8601864181091877,0.9026548672566371,0.8809090909090909,1826,315,209,1938
7,12.35719108581543,12.396342277526855,0.3117848038673401,7.589463233947754,0.009880933910608292,0.9550947281677507,0.9568481578862413,0.9513020614342457,0.865625,0.9035414725069898,0.8841769265845874,1841,301,207,1939
8,12.176541328430176,12.311010360717773,0.17585928738117218,7.589323997497559,0.005836583208292723,0.9597133617665582,0.9566647535691226,0.955747717387124,0.8788426763110307,0.9071395240317313,0.8927669345579793,1877,268,199,1944
9,12.188032150268555,12.42944049835205,0.18356415629386902,7.589446067810059,0.0070655164308846,0.9598845702438795,0.9529169536271809,0.9556627570349611,0.8682342502218279,0.9123543123543123,0.889747669924983,1846,297,188,1957
10,12.290982246398926,12.194427490234375,0.2637196183204651,7.589533805847168,0.00610131211578846,0.9644536210220882,0.957991964990315,0.9614757067178974,0.8767667844522968,0.9245458779692595,0.9000226705962366,1862,279,162,1985
11,12.149383544921875,12.19586181640625,0.15487763285636902,7.589494228363037,0.005610792897641659,0.9672542576415651,0.9610510268137388,0.9638044821089748,0.8872987477638641,0.924941724941725,0.905729285551244,1891,252,161,1984
12,12.232511520385742,12.343518257141113,0.2184602916240692,7.589538097381592,0.006248250138014555,0.9727974134667847,0.9604566992965855,0.968598208738839,0.8991899189918992,0.9327731092436975,0.9156736938588451,1922,224,144,1998
