epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,12.587610244750977,12.6376371383667,0.3844138979911804,7.58919095993042,0.13748043775558472,0.886911832145098,0.9270863226769213,0.8830919755963714,0.8057250117315814,0.8000931966449207,0.8028992284311434,1728,414,429,1717
2,12.566712379455566,12.286528587341309,0.4511104226112366,7.5857157707214355,0.0424606129527092,0.9303522589526646,0.9326837877880175,0.9269516842384304,0.8513451892384861,0.8716153127917834,0.861361014994233,1820,326,275,1867
3,12.361139297485352,12.394412994384766,0.3028947710990906,7.586537837982178,0.028606047853827477,0.9371901603138927,0.9411066272083222,0.9320720962309424,0.8607825295723385,0.8832866479925303,0.871889400921659,1840,306,250,1892
4,12.283995628356934,12.237454414367676,0.25130391120910645,7.588068962097168,0.016741540282964706,0.9458613559406841,0.9399910321944219,0.9446504603213366,0.8664525011473153,0.8810079328044798,0.8736695974086072,1854,291,255,1888
5,12.291961669921875,12.538511276245117,0.2627089321613312,7.587508678436279,0.011211141012609005,0.9508377248552016,0.9400037304866851,0.9466605301857222,0.8666965888689407,0.9006529850746269,0.883348581884721,1847,297,213,1931
6,12.319966316223145,12.371814727783203,0.280176043510437,7.589110374450684,0.013874848373234272,0.9542209950712853,0.9475572135734271,0.9500909479064683,0.8724741805118994,0.90625,0.8890414092884923,1860,284,201,1943
7,12.56454849243164,12.382899284362793,0.47353625297546387,7.5886735916137695,0.008989752270281315,0.9562193600457716,0.9470383975205189,0.9552724416198631,0.8728661275831087,0.9058275058275058,0.8890414092884923,1860,283,202,1943
8,12.268750190734863,12.494518280029297,0.2455141693353653,7.589319705963135,0.007679738570004702,0.9616264587799818,0.9501605237198458,0.9586290907706293,0.8931332423829014,0.9156177156177157,0.9042357274401474,1908,235,181,1964
9,12.135486602783203,12.52907657623291,0.14381909370422363,7.588994026184082,0.006744633428752422,0.9643527494291602,0.9489029101487536,0.9603849574148453,0.8858303249097473,0.9155783582089553,0.9004587155963303,1891,253,181,1963
10,12.185376167297363,12.36833381652832,0.1820896416902542,7.589293956756592,0.006592624355107546,0.9651668053157718,0.9529692404268675,0.963157168948979,0.8899543378995434,0.9090485074626866,0.8994000922934933,1903,241,195,1949
11,12.447689056396484,12.42020034790039,0.38622528314590454,7.589285373687744,0.00459678377956152,0.967539765207108,0.9513478611783698,0.9656714969728896,0.8871841155234657,0.9161230195712954,0.901421366345713,1892,250,180,1966
