epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,1.722058,0.351194,8.230866,0.009410,0.906747,0.900369,0.803507,0.832712,0.817849,1705,437,359,1787
2,1.713595,0.406357,8.141963,0.006551,0.939818,0.934951,0.855778,0.876923,0.866222,1826,317,264,1881
3,1.653750,0.117356,8.133695,0.005900,0.948869,0.944045,0.868337,0.888993,0.878543,1855,289,238,1906
4,1.697538,0.158824,8.309552,0.006438,0.950220,0.944389,0.870018,0.895571,0.882610,1856,287,224,1921
5,1.731959,0.431716,8.207818,0.006753,0.952200,0.947940,0.865402,0.893240,0.879101,1845,298,229,1916
6,1.699710,0.279142,8.173471,0.015311,0.953636,0.950022,0.875564,0.906629,0.890826,1870,276,200,1942
7,1.673210,0.122649,8.148430,0.031657,0.956473,0.950903,0.865427,0.911422,0.887829,1839,304,190,1955
8,1.696589,0.144881,8.250144,0.029307,0.961900,0.960713,0.884163,0.910956,0.897359,1887,256,191,1954
9,1.705811,0.315392,8.204066,0.003199,0.962770,0.958109,0.884996,0.918843,0.901602,1888,256,174,1970
10,1.642866,0.027001,8.122959,0.021457,0.968037,0.964123,0.899049,0.926306,0.912474,1921,223,158,1986
11,1.704284,0.249488,8.221789,0.016714,0.970153,0.966436,0.896797,0.940299,0.918033,1912,232,128,2016
12,1.655967,0.074271,8.199012,0.002185,0.971794,0.967562,0.907782,0.941671,0.924416,1940,205,125,2018
13,1.725367,0.464091,8.149713,0.004343,0.972542,0.968322,0.908680,0.937500,0.922865,1942,202,134,2010
14,1.718019,0.337460,8.240139,0.004166,0.972641,0.968546,0.901654,0.940326,0.920584,1923,220,128,2017
15,1.716567,0.324178,8.239549,0.006369,0.973110,0.967201,0.905405,0.938814,0.921807,1937,210,131,2010
16,1.701443,0.246145,8.242439,0.006211,0.974944,0.971032,0.907623,0.944030,0.925469,1938,206,120,2024
17,1.698810,0.196121,8.288926,0.003001,0.976158,0.971484,0.913141,0.946362,0.929455,1951,193,115,2029
18,1.708949,0.264385,8.249059,0.010434,0.977064,0.971461,0.915201,0.945480,0.930094,1954,188,117,2029
19,1.717330,0.327468,8.228090,0.010363,0.976546,0.971994,0.913219,0.946853,0.929732,1950,193,114,2031
20,1.701505,0.197489,8.295816,0.004740,0.977335,0.972714,0.911778,0.950070,0.930530,1948,197,107,2036
21,1.751295,0.485559,8.250589,0.006775,0.978042,0.973135,0.919041,0.947761,0.933180,1965,179,112,2032
22,1.692279,0.233818,8.213175,0.004800,0.979194,0.973813,0.916592,0.948228,0.932141,1959,185,111,2033
23,1.694399,0.208334,8.245863,0.005932,0.979412,0.974941,0.918931,0.946804,0.932659,1966,179,114,2029
24,1.692639,0.208795,8.242045,0.004118,0.977842,0.973840,0.918673,0.943097,0.930725,1965,179,122,2022
25,1.669533,0.105067,8.232501,0.003365,0.979604,0.975338,0.915315,0.947319,0.931042,1955,188,113,2032
26,1.682886,0.182413,8.221505,0.003503,0.980409,0.976721,0.921542,0.948203,0.934683,1972,173,111,2032
27,1.668353,0.132526,8.201273,0.002656,0.979803,0.975030,0.924469,0.952914,0.938476,1976,167,101,2044
28,1.662575,0.082722,8.223545,0.002203,0.979920,0.975527,0.924229,0.950980,0.937414,1979,167,105,2037
29,1.699124,0.191205,8.300153,0.001420,0.980378,0.975901,0.923844,0.950560,0.937011,1976,168,106,2038
30,1.696967,0.167814,8.286077,0.010315,0.980722,0.976482,0.924153,0.954757,0.939206,1976,168,97,2047
31,1.737275,0.360184,8.254102,0.024030,0.982195,0.978198,0.925136,0.950583,0.937687,1978,165,106,2039
32,1.684572,0.215142,8.200882,0.002279,0.981816,0.977538,0.932296,0.951003,0.941557,1997,148,105,2038
33,1.687581,0.096202,8.311737,0.009988,0.982493,0.978366,0.926718,0.950070,0.938249,1984,161,107,2036
34,1.713379,0.277801,8.271656,0.005813,0.982083,0.978429,0.921931,0.953782,0.937586,1973,173,99,2043
35,1.722377,0.310270,8.291410,0.003401,0.983275,0.979672,0.934783,0.962238,0.948312,1999,144,81,2064
36,1.658067,0.002765,8.277587,0.003328,0.982879,0.979225,0.926497,0.952425,0.939282,1982,162,102,2042
37,1.754837,0.501577,8.252534,0.006691,0.982472,0.978848,0.929187,0.953868,0.941366,1986,156,99,2047
38,1.692338,0.230566,8.215234,0.005296,0.983264,0.979107,0.926564,0.953358,0.939770,1982,162,100,2044
39,1.688059,0.123510,8.304701,0.004028,0.982579,0.978503,0.929476,0.957615,0.943336,1985,156,91,2056
40,1.658011,0.026199,8.229537,0.011439,0.982214,0.976977,0.925843,0.959925,0.942576,1977,165,86,2060
41,1.655598,0.134224,8.120459,0.007769,0.982067,0.977894,0.929809,0.951049,0.940309,1989,154,105,2040
42,1.675299,0.076175,8.283801,0.005506,0.984096,0.980587,0.934941,0.959384,0.947005,2003,143,87,2055
43,1.665442,0.064513,8.244328,0.006123,0.983788,0.980242,0.930190,0.957090,0.943448,1990,154,92,2052
44,1.670369,0.098711,8.240777,0.004118,0.983394,0.980519,0.928346,0.960373,0.944088,1984,159,85,2060
45,1.676273,0.023011,8.347696,0.003552,0.983391,0.979773,0.930486,0.955670,0.942910,1992,153,95,2048
46,1.689912,0.116752,8.318069,0.004913,0.984969,0.981633,0.930391,0.954270,0.942179,1992,153,98,2045
47,1.700028,0.127332,8.359794,0.004338,0.984543,0.981371,0.930054,0.960391,0.944979,1987,155,85,2061
48,1.703416,0.225041,8.281915,0.003375,0.983639,0.981311,0.933699,0.952425,0.942969,1999,145,102,2042
49,1.698709,0.160776,8.316381,0.005463,0.984296,0.980866,0.931097,0.958469,0.944585,1993,152,89,2054
50,1.706353,0.120507,8.396474,0.004928,0.984255,0.981397,0.931550,0.958489,0.944828,1993,151,89,2055
51,1.699743,0.130021,8.358765,0.003310,0.983467,0.979358,0.937187,0.960803,0.948848,2007,138,84,2059
52,1.708557,0.220535,8.303754,0.006166,0.983503,0.979142,0.930348,0.959869,0.944878,1991,154,86,2057
53,1.701312,0.238852,8.253070,0.004879,0.984279,0.980477,0.934664,0.959925,0.947126,1998,144,86,2060
54,1.673881,0.029756,8.321998,0.005884,0.983839,0.980543,0.933394,0.960373,0.946691,1996,147,85,2060
55,1.708589,0.280228,8.240288,0.007476,0.984103,0.980600,0.929116,0.965051,0.946743,1984,158,75,2071
56,1.689085,0.122424,8.308717,0.004761,0.983968,0.980184,0.935308,0.957110,0.946083,2001,142,92,2053
57,1.677003,0.099637,8.273192,0.004062,0.985398,0.981742,0.935130,0.954757,0.944842,2002,142,97,2047
58,1.676690,0.152249,8.220148,0.003685,0.984521,0.981135,0.931942,0.958469,0.945020,1995,150,89,2054
59,1.697929,0.207421,8.270342,0.003961,0.984459,0.980652,0.936112,0.962273,0.949012,2000,141,81,2066
60,1.673341,0.081646,8.272156,0.004301,0.983854,0.980861,0.931911,0.957556,0.944559,1994,150,91,2053
61,1.677986,0.102126,8.256273,0.010511,0.983562,0.979552,0.931674,0.960354,0.945797,1993,151,85,2059
