epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,1.696230,0.204845,8.219733,0.018857,0.908738,0.900738,0.818263,0.852214,0.834894,1737,406,317,1828
2,1.679794,0.247142,8.135880,0.005316,0.945831,0.939653,0.860771,0.886088,0.873246,1839,307,244,1898
3,1.686204,0.274862,8.121754,0.011468,0.950939,0.948201,0.865942,0.892207,0.878878,1849,296,231,1912
4,1.663066,0.133903,8.150691,0.010245,0.953365,0.948244,0.867865,0.901073,0.884158,1851,294,212,1931
5,1.747870,0.534211,8.168786,0.012118,0.959192,0.954596,0.876620,0.913793,0.894821,1866,276,185,1961
6,1.698205,0.200981,8.234205,0.018613,0.963929,0.959445,0.882826,0.920709,0.901370,1882,262,170,1974
7,1.680650,0.048331,8.346692,0.002742,0.966381,0.960845,0.888149,0.932867,0.909959,1891,252,144,2001
8,1.686658,0.098298,8.315331,0.006554,0.972434,0.968206,0.907029,0.932836,0.919752,1939,205,144,2000
9,1.692044,0.290035,8.132381,0.012601,0.974533,0.970324,0.910529,0.938519,0.924312,1943,198,132,2015
10,1.694233,0.208444,8.231640,0.010360,0.976457,0.971740,0.914750,0.946779,0.930489,1957,189,114,2028
11,1.694749,0.279018,8.146842,0.015961,0.977451,0.974072,0.916478,0.942577,0.929344,1962,184,123,2019
12,1.690226,0.215694,8.191904,0.014511,0.978971,0.975520,0.917759,0.947295,0.932293,1962,182,113,2031
13,1.693987,0.249786,8.206993,0.004386,0.977552,0.973769,0.915537,0.944988,0.930030,1956,187,118,2027
14,1.681106,0.173633,8.218719,0.004393,0.978949,0.974753,0.920326,0.948670,0.934283,1969,176,110,2033
15,1.707662,0.242995,8.270467,0.008282,0.979287,0.974996,0.920470,0.950537,0.935262,1969,176,106,2037
16,1.649952,0.016558,8.209852,0.007783,0.979689,0.975243,0.926196,0.948670,0.937298,1983,162,110,2033
17,1.704988,0.228859,8.265509,0.010191,0.982249,0.978640,0.924571,0.953868,0.938991,1975,167,99,2047
18,1.665923,0.077056,8.240634,0.003975,0.980311,0.975647,0.927471,0.953402,0.940257,1982,160,100,2046
19,1.744092,0.260983,8.426355,0.011040,0.981675,0.978597,0.923460,0.950140,0.936610,1973,169,107,2039
20,1.691108,0.190355,8.246398,0.006262,0.982000,0.978094,0.926178,0.953380,0.939582,1980,163,100,2045
21,1.705426,0.256304,8.257547,0.004426,0.982138,0.977194,0.929316,0.956623,0.942772,1988,156,93,2051
22,1.687546,0.152024,8.261051,0.008218,0.982711,0.978774,0.930064,0.955224,0.942476,1990,154,96,2048
23,1.660942,0.089213,8.200905,0.004864,0.983833,0.978840,0.935189,0.955690,0.945329,2002,142,95,2049
24,1.658128,0.078760,8.187416,0.008155,0.983269,0.979724,0.932365,0.957130,0.944585,1993,149,92,2054
25,1.689439,0.239397,8.195746,0.004017,0.983545,0.980239,0.930909,0.954334,0.942476,1990,152,98,2048
26,1.704864,0.193262,8.286250,0.014936,0.984800,0.981035,0.937130,0.958974,0.947926,2005,138,88,2057
27,1.659196,0.058575,8.223141,0.004755,0.983251,0.979556,0.930190,0.957983,0.943882,1992,154,90,2052
28,1.697236,0.232278,8.237000,0.005634,0.984431,0.979785,0.936131,0.956198,0.946058,2002,140,94,2052
29,1.701533,0.265435,8.226377,0.005284,0.983509,0.980145,0.928994,0.951515,0.940120,1987,156,104,2041
30,1.725010,0.313407,8.290293,0.007117,0.983461,0.979768,0.931239,0.953825,0.942396,1993,151,99,2045
31,1.741048,0.449224,8.242417,0.004532,0.983342,0.978217,0.932788,0.958022,0.945237,1996,148,90,2054
32,1.710322,0.266549,8.255849,0.009737,0.984719,0.980827,0.936335,0.960803,0.948411,2005,140,84,2059
33,1.691675,0.164529,8.274322,0.006507,0.984959,0.980915,0.933092,0.962687,0.947658,1996,148,80,2064
34,1.680011,0.106248,8.277114,0.005565,0.984040,0.979286,0.935030,0.961233,0.947950,2004,143,83,2058
35,1.666486,0.028298,8.282223,0.007303,0.985077,0.981471,0.936083,0.964052,0.949862,2005,141,77,2065
36,1.690202,0.194639,8.236354,0.006672,0.985294,0.981418,0.938841,0.958527,0.948582,2008,134,89,2057
37,1.684466,0.149921,8.259164,0.004414,0.985582,0.981976,0.939781,0.961269,0.950404,2013,132,83,2060
38,1.659024,0.079624,8.197607,0.005962,0.985439,0.981267,0.936876,0.962220,0.949379,2005,139,81,2063
39,1.700285,0.169501,8.315214,0.005571,0.984068,0.979830,0.933907,0.962669,0.948070,1999,146,80,2063
40,1.700487,0.035448,8.456651,0.003445,0.984172,0.980518,0.932402,0.965019,0.948430,1994,150,75,2069
41,1.692151,0.156979,8.288974,0.004934,0.984576,0.980913,0.934366,0.956603,0.945354,2001,144,93,2050
42,1.692228,0.150160,8.296721,0.004753,0.984497,0.980783,0.934852,0.956643,0.945622,2000,143,93,2052
43,1.666907,0.079189,8.243412,0.003978,0.984725,0.980459,0.938553,0.960410,0.949355,2006,135,85,2062
44,1.679036,0.067747,8.295213,0.010739,0.986108,0.981667,0.937756,0.963136,0.950276,2008,137,79,2064
45,1.654901,0.073840,8.192045,0.002874,0.987025,0.983525,0.943739,0.970602,0.956982,2021,124,63,2080
46,1.706321,0.200338,8.317883,0.004462,0.985226,0.981510,0.936818,0.960391,0.948458,2003,139,85,2061
47,1.701187,0.149152,8.343684,0.004366,0.986647,0.982915,0.946020,0.963653,0.954755,2024,118,78,2068
48,1.680241,0.078965,8.312466,0.003258,0.985522,0.982035,0.935425,0.959422,0.947271,2002,142,87,2057
49,1.657427,0.039259,8.235475,0.004133,0.985903,0.982362,0.941579,0.962220,0.951788,2016,128,81,2063
50,1.673584,0.101692,8.255472,0.003586,0.986975,0.983783,0.941553,0.962652,0.951985,2018,128,80,2062
51,1.688659,0.124194,8.292167,0.008979,0.986539,0.982976,0.939973,0.963187,0.951438,2010,132,79,2067
52,1.661973,0.049529,8.241497,0.006280,0.986632,0.983309,0.941390,0.965517,0.953301,2013,129,74,2072
53,1.792961,0.627788,8.320624,0.005464,0.987470,0.983969,0.941069,0.960821,0.950842,2015,129,84,2060
54,1.676160,0.135880,8.228950,0.005323,0.986263,0.982972,0.942246,0.967320,0.954619,2019,127,70,2072
55,1.752552,0.400652,8.329040,0.011022,0.987329,0.984319,0.943559,0.966884,0.955079,2020,124,71,2073
56,1.696572,0.122252,8.348420,0.004062,0.987641,0.984716,0.947969,0.968750,0.958247,2030,114,67,2077
57,1.666808,0.067631,8.253663,0.004249,0.985846,0.982033,0.940693,0.962652,0.951546,2016,130,80,2062
58,1.689238,0.138637,8.297276,0.003425,0.987802,0.984623,0.945786,0.968284,0.956903,2025,119,68,2076
59,1.710910,0.138912,8.398220,0.005805,0.985720,0.982273,0.941470,0.969173,0.955121,2018,129,66,2075
60,1.737448,0.422596,8.247471,0.005725,0.987142,0.982756,0.939863,0.962220,0.950910,2012,132,81,2063
61,1.754170,0.405974,8.346188,0.006229,0.986492,0.982564,0.940909,0.966838,0.953697,2017,130,71,2070
62,1.678070,0.092918,8.274805,0.007542,0.987754,0.984829,0.946740,0.962203,0.954409,2029,116,81,2062
63,1.670085,0.107622,8.210427,0.010792,0.985562,0.981670,0.941845,0.966884,0.954200,2016,128,71,2073
64,1.695321,0.157081,8.302620,0.005634,0.988062,0.985548,0.946217,0.968284,0.957123,2026,118,68,2076
65,1.662821,0.061997,8.234450,0.005886,0.987352,0.983651,0.945786,0.967832,0.956682,2024,119,69,2076
66,1.684474,0.157938,8.241527,0.007634,0.987497,0.983596,0.947465,0.967802,0.957525,2030,115,69,2074
67,1.683292,0.180563,8.221774,0.004707,0.987140,0.984176,0.942141,0.965453,0.953655,2019,127,74,2068
68,1.674117,0.060507,8.287374,0.007567,0.987509,0.984357,0.941257,0.964536,0.952754,2016,129,76,2067
69,1.707001,0.192833,8.315206,0.008988,0.987657,0.984115,0.945786,0.966480,0.956021,2021,119,72,2076
70,1.730446,0.362596,8.266951,0.007562,0.987411,0.984180,0.944091,0.968750,0.956262,2021,123,67,2077
71,1.662195,0.034939,8.263057,0.004327,0.988170,0.984551,0.948765,0.968254,0.958410,2034,112,68,2074
72,1.656967,0.092032,8.169848,0.007651,0.986992,0.983497,0.938942,0.967832,0.953168,2008,135,69,2076
73,1.693378,0.201174,8.256782,0.002979,0.987754,0.984136,0.949518,0.964569,0.956984,2033,110,76,2069
74,1.682232,0.099860,8.300564,0.003579,0.988935,0.986079,0.946721,0.970588,0.958506,2029,117,63,2079
75,1.658824,0.043678,8.241695,0.002915,0.987483,0.984021,0.944368,0.966402,0.955258,2023,122,72,2071
76,1.691384,0.114475,8.329903,0.004180,0.987488,0.984450,0.945055,0.963585,0.954230,2026,120,78,2064
77,1.678910,0.132383,8.249500,0.004222,0.987854,0.984453,0.943887,0.964119,0.953896,2019,123,77,2069
78,1.659761,0.039342,8.249504,0.003320,0.987236,0.984485,0.941284,0.964552,0.952776,2015,129,76,2068
79,1.666431,0.108259,8.216027,0.002622,0.988343,0.986169,0.945455,0.970602,0.957863,2025,120,63,2080
80,1.679690,0.195673,8.191790,0.003662,0.987739,0.984189,0.939558,0.971096,0.955066,2009,134,62,2083
81,1.661150,0.081463,8.216169,0.002705,0.988035,0.984841,0.946069,0.964585,0.955238,2024,118,76,2070
82,1.672888,0.123278,8.231293,0.003290,0.987110,0.982906,0.947056,0.967817,0.957324,2028,116,69,2075
83,1.687163,0.141605,8.275286,0.006308,0.987796,0.983923,0.947225,0.971082,0.959005,2028,116,62,2082
84,1.669192,0.032216,8.302785,0.003652,0.987421,0.984169,0.946575,0.967336,0.956843,2028,117,70,2073
85,1.660241,0.020016,8.255130,0.008687,0.988248,0.984702,0.947225,0.971535,0.959226,2029,116,61,2082
86,1.651343,0.046291,8.198587,0.003946,0.988297,0.984940,0.946794,0.971082,0.958784,2027,117,62,2082
87,1.713149,0.270106,8.280419,0.005073,0.986722,0.981939,0.945712,0.966434,0.955960,2024,119,72,2073
88,1.675863,0.045618,8.325212,0.002828,0.987040,0.983479,0.945100,0.971549,0.958142,2023,121,61,2083
89,1.661730,0.134209,8.162185,0.004085,0.987371,0.983656,0.946600,0.968254,0.957304,2029,117,68,2074
90,1.664619,0.092911,8.214688,0.005165,0.987750,0.984563,0.946935,0.964585,0.955679,2026,116,76,2070
91,1.693795,0.152225,8.305367,0.003795,0.987004,0.983650,0.938952,0.961736,0.950207,2011,134,82,2061
92,1.680691,0.142300,8.244517,0.005545,0.986549,0.983101,0.946575,0.967336,0.956843,2028,117,70,2073
93,1.660958,0.023764,8.263288,0.005913,0.988651,0.985348,0.947945,0.969640,0.958670,2033,114,65,2076
94,1.669113,0.045279,8.288023,0.004088,0.988079,0.984490,0.947802,0.965485,0.956562,2030,114,74,2070
95,1.710721,0.190286,8.354067,0.003084,0.987988,0.985246,0.945000,0.969683,0.957182,2023,121,65,2079
96,1.687806,0.074012,8.345552,0.006488,0.987817,0.983848,0.945305,0.966449,0.955760,2022,120,72,2074
97,1.679212,0.089692,8.291283,0.005029,0.987524,0.984458,0.941150,0.970588,0.955642,2016,130,63,2079
98,1.669564,0.038870,8.299008,0.003314,0.988347,0.984939,0.950730,0.972015,0.961255,2036,108,60,2084
99,1.680092,0.067101,8.314696,0.006220,0.987860,0.985330,0.946290,0.969683,0.957844,2026,118,65,2079
100,1.659380,0.037308,8.246621,0.004324,0.988221,0.984974,0.948449,0.969231,0.958727,2030,113,66,2079
