epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.602350,0.394632,7.986100,0.064822,0.889103,0.883388,0.791072,0.802147,0.796571,1691,454,424,1719
2,4.540414,0.378748,7.925833,0.021540,0.942819,0.936530,0.862523,0.887074,0.874626,1842,303,242,1901
3,5.237984,0.706474,8.288345,0.722962,0.453428,0.455639,0.474035,0.463437,0.468676,1037,1104,1152,995
4,5.234556,0.692181,8.310500,0.704599,0.492334,0.492268,0.497823,0.479944,0.488720,1106,1038,1115,1029
5,5.228518,0.692312,8.303872,0.699697,0.490466,0.493153,0.491845,0.534266,0.512179,959,1184,999,1146
6,5.229918,0.689567,8.312444,0.695537,0.500751,0.495574,0.503749,0.501399,0.502571,1085,1059,1069,1075
7,5.225938,0.678270,8.314364,0.695631,0.496165,0.494001,0.495807,0.468750,0.481899,1122,1022,1139,1005
8,5.234227,0.708232,8.309225,0.690897,0.497483,0.491471,0.498334,0.488340,0.493286,1090,1054,1097,1047
9,5.204698,0.708780,8.260527,0.684913,0.506229,0.503549,0.502144,0.492523,0.497287,1103,1045,1086,1054
10,5.217305,0.690490,8.307816,0.674571,0.521990,0.510902,0.517208,0.504900,0.510980,1135,1010,1061,1082
