epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.676364,0.333150,8.127804,0.112311,0.884786,0.883632,0.787717,0.825560,0.806194,1667,477,374,1770
2,4.508878,0.243343,7.969326,0.032488,0.942015,0.937372,0.862259,0.875933,0.869042,1844,300,266,1878
3,5.242734,0.702252,8.305604,0.717277,0.462866,0.466995,0.479109,0.481343,0.480223,1022,1122,1112,1032
4,5.254557,0.700493,8.317188,0.729762,0.491682,0.491857,0.494722,0.502799,0.498728,1043,1101,1066,1078
5,5.235866,0.697184,8.313038,0.699925,0.498620,0.495348,0.495942,0.513299,0.504471,1027,1118,1043,1100
6,5.235661,0.693181,8.322203,0.693037,0.491098,0.491804,0.493307,0.583877,0.534784,855,1287,893,1253
7,5.237569,0.707873,8.317454,0.688852,0.495215,0.493603,0.488690,0.433302,0.459333,1172,972,1215,929
8,5.227485,0.693732,8.315127,0.683972,0.493826,0.495877,0.496644,0.586480,0.537837,868,1275,887,1258
9,5.218157,0.682311,8.313681,0.677186,0.505089,0.499887,0.506151,0.537815,0.521503,1022,1124,990,1152
10,5.214572,0.685048,8.308041,0.673755,0.522634,0.516030,0.512487,0.459422,0.484506,1207,937,1159,985
