epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.692193,0.266530,8.062946,0.275266,0.843296,0.832557,0.743590,0.770629,0.756868,1573,570,492,1653
2,4.487704,0.262835,7.907355,0.040766,0.941006,0.935012,0.859633,0.874883,0.867191,1840,306,268,1874
3,5.249225,0.746229,8.283220,0.715300,0.438587,0.445415,0.458670,0.475991,0.467170,938,1205,1124,1021
4,5.237864,0.693084,8.315012,0.705441,0.512197,0.508389,0.512315,0.533333,0.522613,1054,1089,1001,1144
5,5.229033,0.690861,8.314643,0.690184,0.505173,0.502621,0.505376,0.525874,0.515422,1039,1104,1017,1128
6,5.232066,0.696558,8.316994,0.688535,0.491510,0.496284,0.497894,0.495345,0.496616,1067,1073,1084,1064
7,5.225523,0.694057,8.316497,0.678247,0.488473,0.489282,0.495982,0.517949,0.506727,1014,1129,1034,1111
8,5.219262,0.684493,8.317708,0.673000,0.510910,0.510142,0.501498,0.546132,0.522864,977,1165,974,1172
9,5.219065,0.693672,8.317105,0.665009,0.514700,0.508048,0.513247,0.388164,0.442027,1352,790,1313,833
10,5.195500,0.641342,8.316964,0.665132,0.572085,0.544822,0.552172,0.693887,0.614971,939,1206,656,1487
