epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.678857,0.366266,8.048350,0.174888,0.900186,0.891170,0.796744,0.844683,0.820014,1682,462,333,1811
2,4.521229,0.309498,7.938728,0.031309,0.945679,0.943910,0.867735,0.884741,0.876155,1856,289,247,1896
3,5.233234,0.700365,8.300304,0.705805,0.449089,0.459046,0.465899,0.471989,0.468924,987,1159,1131,1011
4,5.247257,0.721369,8.317034,0.696545,0.492674,0.491991,0.496475,0.459459,0.477251,1142,1000,1160,986
5,5.229272,0.694223,8.307487,0.695509,0.497475,0.493136,0.494026,0.443563,0.467437,1170,974,1193,951
6,5.229029,0.691882,8.309958,0.694411,0.494362,0.491567,0.493562,0.535631,0.513737,961,1180,997,1150
7,5.216841,0.699345,8.282117,0.693943,0.495748,0.496247,0.501053,0.665734,0.571772,721,1422,717,1428
8,5.228092,0.695607,8.306310,0.693197,0.493223,0.494213,0.495776,0.602146,0.543808,831,1313,853,1291
9,5.230433,0.695539,8.309973,0.693911,0.484566,0.492418,0.489901,0.486701,0.488296,1059,1086,1100,1043
10,5.224287,0.693328,8.301703,0.692704,0.494631,0.496110,0.494766,0.507233,0.500922,1035,1110,1056,1087
